-0.837112724781036,-0.481510579586029,4.74346733093262,0.280949145555496,-0.102259270846844,-0.647428274154663,0.701032936573029
-0.815730154514313,-0.642518579959869,4.70540332794189,0.281229764223099,-0.101484879851341,-0.64935714006424,0.6992467045784
-0.797587811946869,-0.771243989467621,4.67561817169189,0.236129552125931,-0.131192252039909,-0.621420085430145,0.7354376912117
-0.759105980396271,-0.969478845596313,4.65476608276367,0.224848330020905,-0.149705722928047,-0.560441493988037,0.782902777194977
-0.78157764673233,-0.942913413047791,4.68459749221802,0.402465760707855,0.687272012233734,0.489530086517334,-0.355019509792328
-0.838249385356903,-0.91542786359787,4.80249881744385,0.632941842079163,0.752475142478943,0.159032121300697,-0.0887385904788971
-0.885541796684265,-0.676583170890808,4.88902759552002,0.77505749464035,0.6050785779953,0.137206420302391,-0.11975035071373
-0.83563643693924,-0.480291724205017,4.96658277511597,0.551360368728638,0.670252680778503,-0.034597635269165,0.495546162128448
-0.818565607070923,-0.416772127151489,4.90509176254272,0.391552597284317,0.774547278881073,-0.142060071229935,0.476006358861923
-0.842836022377014,-0.369151711463928,4.81934785842896,0.391552597284317,0.774547278881073,-0.142060071229935,0.476006358861923
-0.833422124385834,-0.448258399963379,4.83248043060303,0.654107391834259,0.409998416900635,-0.626826465129852,0.105514690279961
-0.751075625419617,-0.930773675441742,4.63091278076172,-0.494951039552689,0.640182971954346,-0.576755464076996,-0.111992970108986
-0.691438972949982,-0.868730306625366,4.54307126998901,-0.574680984020233,0.654625117778778,-0.378245145082474,0.31327024102211
-0.65373420715332,-0.608235955238342,4.53659677505493,-0.569795250892639,0.658882141113281,-0.37590417265892,0.316075414419174
-0.620602071285248,-0.39114236831665,4.53399133682251,-0.585076153278351,0.636530637741089,0.397976279258728,-0.306805282831192
-0.600766241550446,-0.296329706907272,4.53801155090332,0.802846908569336,-0.320814877748489,-0.491529673337936,0.104466237127781
-0.631648302078247,-0.234970688819885,4.60973787307739,0.802846908569336,-0.320814877748489,-0.491529673337936,0.104466237127781
-0.625237643718719,-0.289606481790543,4.53416395187378,0.815268695354462,-0.536206364631653,0.135330587625504,0.171770796179771
-0.880354285240173,-0.503806352615356,4.81348609924316,0.349199950695038,-0.146934390068054,-0.709878325462341,0.593752861022949
-0.861250162124634,-0.149826988577843,4.93375968933105,0.311942398548126,-0.214948669075966,-0.57422924041748,0.725775301456451
-0.95001494884491,0.196346670389175,4.95030403137207,0.277589499950409,-0.175989881157875,-0.591274499893188,0.736455082893372
-0.867393255233765,0.319259226322174,5.04385995864868,0.0734861493110657,-0.325795710086823,0.0991878062486649,0.937346577644348
-0.798119902610779,-0.461405515670776,4.68032789230347,-0.0922660604119301,-0.113757319748402,0.641240477561951,0.753230929374695
-0.741378486156464,-0.0923287868499756,4.70016288757324,-0.114167846739292,-0.0917960852384567,0.785928785800934,0.60071212053299
-0.832561254501343,0.256607353687286,4.67515707015991,-0.137136444449425,-0.129122138023376,0.750123858451843,0.633904755115509
-0.729357421398163,0.372705727815628,4.71812343597412,-0.182551175355911,0.00540715362876654,0.980069696903229,-0.0781616717576981
-0.734129667282104,-1.04165065288544,4.65342044830322,0.0288187228143215,-0.131741151213646,-0.473612844944,0.870347440242767
-0.591832041740417,-1.00387001037598,4.68343448638916,0.0288187228143215,-0.131741151213646,-0.473612844944,0.870347440242767
-0.61034744977951,-1.04716944694519,4.70627307891846,-0.072777159512043,-0.113532982766628,0.280533790588379,0.950323402881622
-0.717462360858917,-1.0857058763504,4.73933792114258,-0.131741151213646,-0.0288187228143215,0.870347440242767,0.473612844944
-0.597780406475067,-1.04523766040802,4.65906667709351,-0.072777159512043,-0.113532982766628,0.280533790588379,0.950323402881622
-0.683805465698242,-1.09617435932159,4.5882511138916,0.0288187228143215,-0.131741151213646,-0.473612844944,0.870347440242767
